DateTime,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Traffic_Numerical
2015-10-25 13:00:00,40,10,11,28,89,normal,2
2015-10-25 13:15:00,58,13,10,12,93,low,1
2015-10-25 13:30:00,60,25,24,17,126,normal,2
2015-10-25 13:45:00,25,11,24,17,77,normal,2
2015-10-25 14:00:00,22,28,11,18,79,normal,2
2015-10-25 14:15:00,6,11,37,15,69,normal,2
2015-10-25 14:30:00,92,18,34,18,162,high,3
2015-10-25 14:45:00,97,17,38,20,172,heavy,4
2015-10-25 15:00:00,92,18,31,6,147,high,3
2015-10-25 15:15:00,74,12,17,16,119,normal,2
2015-10-25 15:30:00,67,22,7,5,101,low,1
2015-10-25 15:45:00,84,20,25,15,144,normal,2
2015-10-25 16:00:00,144,15,42,8,209,heavy,4
2015-10-25 16:15:00,120,11,47,7,185,heavy,4
2015-10-25 16:30:00,108,10,36,6,160,high,3
2015-10-25 16:45:00,141,13,50,6,210,heavy,4
2015-10-25 17:00:00,121,37,29,8,195,heavy,4
2015-10-25 17:15:00,142,40,22,6,210,heavy,4
2015-10-25 17:30:00,137,23,28,7,195,heavy,4
2015-10-25 17:45:00,117,10,27,8,162,high,3
2015-10-25 18:00:00,100,16,37,7,160,high,3
2015-10-25 18:15:00,148,11,42,8,209,heavy,4
2015-10-25 18:30:00,148,27,39,6,220,heavy,4
2015-10-25 18:45:00,65,18,20,21,124,high,3
2015-10-25 19:00:00,75,9,14,6,104,low,1
2015-10-25 19:15:00,85,15,20,29,149,high,3
2015-10-25 19:30:00,57,21,20,18,116,normal,2
2015-10-25 19:45:00,50,7,13,30,100,normal,2
2015-10-25 20:00:00,87,21,14,34,156,high,3
2015-10-25 20:15:00,64,24,11,6,105,low,1
2015-10-25 20:30:00,76,6,18,14,114,normal,2
2015-10-25 20:45:00,69,11,12,8,100,low,1
2015-10-25 21:00:00,76,9,17,14,116,normal,2
2015-10-25 21:15:00,94,8,15,5,122,normal,2
2015-10-25 21:30:00,104,10,16,33,163,high,3
2015-10-25 21:45:00,98,13,13,33,157,high,3
2015-10-25 22:00:00,13,5,0,18,36,normal,2
2015-10-25 22:15:00,17,1,0,11,29,low,1
2015-10-25 22:30:00,18,2,1,34,55,normal,2
2015-10-25 22:45:00,11,1,0,35,47,normal,2
2015-10-25 23:00:00,17,4,0,11,32,low,1
2015-10-25 23:15:00,17,1,1,23,42,normal,2
2015-10-25 23:30:00,17,2,0,23,42,normal,2
2015-10-25 23:45:00,16,4,1,30,51,normal,2
2015-10-26 00:00:00,15,5,1,23,44,normal,2
2015-10-26 00:15:00,18,0,0,31,49,normal,2
2015-10-26 00:30:00,10,1,0,17,28,normal,2
2015-10-26 00:45:00,13,2,0,32,47,normal,2
2015-10-26 01:00:00,16,1,0,38,55,normal,2
2015-10-26 01:15:00,11,4,0,32,47,normal,2
2015-10-26 01:30:00,12,2,0,26,40,normal,2
2015-10-26 01:45:00,14,2,1,14,31,normal,2
2015-10-26 02:00:00,18,2,0,37,57,normal,2
2015-10-26 02:15:00,17,1,1,22,41,normal,2
2015-10-26 02:30:00,12,3,0,29,44,normal,2
2015-10-26 02:45:00,20,5,0,30,55,normal,2
2015-10-26 03:00:00,17,5,1,19,42,normal,2
2015-10-26 03:15:00,12,0,1,33,46,normal,2
2015-10-26 03:30:00,19,1,0,20,40,normal,2
2015-10-26 03:45:00,11,4,1,38,54,normal,2
2015-10-26 04:00:00,14,5,0,39,58,normal,2
2015-10-26 04:15:00,102,20,4,12,138,normal,2
2015-10-26 04:30:00,92,4,6,18,120,normal,2
2015-10-26 04:45:00,54,14,10,16,94,normal,2
2015-10-26 05:00:00,55,15,1,10,81,low,1
2015-10-26 05:15:00,64,27,5,5,101,low,1
2015-10-26 05:30:00,52,13,5,15,85,normal,2
2015-10-26 05:45:00,73,11,4,3,91,low,1
2015-10-26 06:00:00,106,27,45,5,183,heavy,4
2015-10-26 06:15:00,145,21,40,5,211,heavy,4
2015-10-26 06:30:00,133,19,28,5,185,heavy,4
2015-10-26 06:45:00,117,31,49,0,197,heavy,4
2015-10-26 07:00:00,146,17,34,0,197,heavy,4
2015-10-26 07:15:00,101,35,42,3,181,heavy,4
2015-10-26 07:30:00,103,28,32,1,164,high,3
2015-10-26 07:45:00,150,10,26,0,186,heavy,4
2015-10-26 08:00:00,135,23,48,0,206,heavy,4
2015-10-26 08:15:00,104,10,48,2,164,high,3
2015-10-26 08:30:00,144,39,50,1,234,heavy,4
2015-10-26 08:45:00,132,10,49,0,191,heavy,4
2015-10-26 09:00:00,142,19,31,1,193,heavy,4
2015-10-26 09:15:00,45,4,30,29,108,normal,2
2015-10-26 09:30:00,27,24,10,5,66,low,1
2015-10-26 09:45:00,85,3,14,16,118,normal,2
2015-10-26 10:00:00,84,11,27,26,148,high,3
2015-10-26 10:15:00,90,4,10,20,124,normal,2
2015-10-26 10:30:00,13,19,39,12,83,normal,2
2015-10-26 10:45:00,11,1,37,9,58,normal,2
2015-10-26 11:00:00,57,10,4,27,98,normal,2
2015-10-26 11:15:00,52,10,9,23,94,normal,2
2015-10-26 11:30:00,38,7,13,21,79,normal,2
2015-10-26 11:45:00,35,7,15,24,81,normal,2
2015-10-26 12:00:00,60,10,12,21,103,normal,2
2015-10-26 12:15:00,70,10,3,30,113,high,3
2015-10-26 12:30:00,34,8,6,30,78,normal,2
2015-10-26 12:45:00,44,6,4,27,81,normal,2
2015-10-26 13:00:00,21,5,4,25,55,normal,2
2015-10-26 13:15:00,106,10,11,11,138,normal,2
2015-10-26 13:30:00,82,30,32,10,154,high,3
2015-10-26 13:45:00,57,12,9,17,95,normal,2
2015-10-26 14:00:00,60,18,21,10,109,normal,2
2015-10-26 14:15:00,79,17,34,8,138,high,3
2015-10-26 14:30:00,78,29,22,13,142,normal,2
2015-10-26 14:45:00,69,14,32,18,133,high,3
2015-10-26 15:00:00,84,25,5,9,123,normal,2
2015-10-26 15:15:00,62,11,28,5,106,normal,2
2015-10-26 15:30:00,33,17,22,18,90,normal,2
2015-10-26 15:45:00,14,21,23,6,64,normal,2
2015-10-26 16:00:00,127,27,40,5,199,heavy,4
2015-10-26 16:15:00,136,10,27,7,180,heavy,4
2015-10-26 16:30:00,148,14,37,9,208,heavy,4
2015-10-26 16:45:00,122,16,28,6,172,heavy,4
2015-10-26 17:00:00,132,12,45,9,198,heavy,4
2015-10-26 17:15:00,136,29,29,10,204,heavy,4
2015-10-26 17:30:00,103,33,48,10,194,heavy,4
2015-10-26 17:45:00,132,37,23,10,202,heavy,4
2015-10-26 18:00:00,136,39,39,6,220,heavy,4
2015-10-26 18:15:00,120,24,36,5,185,heavy,4
2015-10-26 18:30:00,126,34,38,9,207,heavy,4
2015-10-26 18:45:00,80,22,14,18,134,normal,2
2015-10-26 19:00:00,99,9,15,29,152,high,3
2015-10-26 19:15:00,81,21,19,7,128,normal,2
2015-10-26 19:30:00,87,9,16,26,138,high,3
2015-10-26 19:45:00,80,17,13,30,140,high,3
2015-10-26 20:00:00,91,18,18,9,136,normal,2
2015-10-26 20:15:00,90,19,15,13,137,normal,2
2015-10-26 20:30:00,107,19,10,23,159,high,3
2015-10-26 20:45:00,98,11,14,27,150,high,3
2015-10-26 21:00:00,98,18,20,22,158,high,3
2015-10-26 21:15:00,102,5,12,17,136,normal,2
2015-10-26 21:30:00,62,13,16,28,119,high,3
2015-10-26 21:45:00,101,15,12,35,163,high,3
2015-10-26 22:00:00,17,5,1,16,39,normal,2
2015-10-26 22:15:00,10,4,1,37,52,normal,2
2015-10-26 22:30:00,16,4,0,35,55,normal,2
2015-10-26 22:45:00,17,2,0,17,36,normal,2
2015-10-26 23:00:00,17,0,0,27,44,normal,2
2015-10-26 23:15:00,17,4,1,25,47,normal,2
2015-10-26 23:30:00,15,2,0,15,32,normal,2
2015-10-26 23:45:00,20,0,1,12,33,low,1
2015-10-27 00:00:00,16,3,0,28,47,normal,2
2015-10-27 00:15:00,13,2,1,28,44,normal,2
2015-10-27 00:30:00,15,5,0,26,46,normal,2
2015-10-27 00:45:00,15,2,1,16,34,normal,2
2015-10-27 01:00:00,12,3,0,26,41,normal,2
2015-10-27 01:15:00,15,5,0,27,47,normal,2
2015-10-27 01:30:00,20,2,0,17,39,normal,2
2015-10-27 01:45:00,12,2,0,16,30,normal,2
2015-10-27 02:00:00,19,1,0,38,58,normal,2
2015-10-27 02:15:00,16,1,1,32,50,normal,2
2015-10-27 02:30:00,12,0,0,11,23,low,1
2015-10-27 02:45:00,16,5,1,29,51,normal,2
2015-10-27 03:00:00,19,5,1,18,43,normal,2
2015-10-27 03:15:00,11,0,0,15,26,normal,2
2015-10-27 03:30:00,15,4,1,17,37,normal,2
2015-10-27 03:45:00,20,1,0,23,44,normal,2
2015-10-27 04:00:00,10,4,0,36,50,normal,2
2015-10-27 04:15:00,39,14,0,15,68,normal,2
2015-10-27 04:30:00,33,7,3,10,53,low,1
2015-10-27 04:45:00,77,8,7,15,107,normal,2
2015-10-27 05:00:00,80,18,6,11,115,normal,2
2015-10-27 05:15:00,53,11,7,15,86,normal,2
2015-10-27 05:30:00,73,17,6,13,109,normal,2
2015-10-27 05:45:00,77,20,4,13,114,normal,2
2015-10-27 06:00:00,76,14,1,12,103,low,1
2015-10-27 06:15:00,58,14,0,15,87,normal,2
2015-10-27 06:30:00,57,18,7,13,95,normal,2
2015-10-27 06:45:00,80,16,0,10,106,low,1
2015-10-27 07:00:00,38,7,1,13,59,normal,2
2015-10-27 07:15:00,53,20,6,12,91,low,1
2015-10-27 07:30:00,30,9,7,10,56,low,1
2015-10-27 07:45:00,50,19,4,10,83,low,1
2015-10-27 08:00:00,31,14,3,14,62,normal,2
2015-10-27 08:15:00,28,18,5,10,61,low,1
2015-10-27 08:30:00,31,15,4,12,62,low,1
2015-10-27 08:45:00,52,19,0,10,81,low,1
2015-10-27 09:00:00,42,9,2,13,66,normal,2
2015-10-27 09:15:00,151,55,27,2,235,heavy,4
2015-10-27 09:30:00,180,69,29,1,279,heavy,4
2015-10-27 09:45:00,149,41,23,3,216,heavy,4
2015-10-27 10:00:00,167,60,27,3,257,heavy,4
2015-10-27 10:15:00,134,45,22,3,204,heavy,4
2015-10-27 10:30:00,180,62,26,4,272,heavy,4
2015-10-27 10:45:00,156,54,25,3,238,heavy,4
2015-10-27 11:00:00,171,60,18,1,250,heavy,4
2015-10-27 11:15:00,174,53,10,3,240,heavy,4
2015-10-27 11:30:00,154,61,16,3,234,heavy,4
2015-10-27 11:45:00,161,53,11,1,226,heavy,4
2015-10-27 12:00:00,148,48,13,2,211,heavy,4
2015-10-27 12:15:00,136,60,27,2,225,heavy,4
2015-10-27 12:30:00,143,68,16,0,227,heavy,4
2015-10-27 12:45:00,152,51,22,2,227,heavy,4
2015-10-27 13:00:00,132,58,15,4,209,heavy,4
2015-10-27 13:15:00,155,58,15,4,232,heavy,4
2015-10-27 13:30:00,144,62,12,3,221,heavy,4
2015-10-27 13:45:00,161,51,20,1,233,heavy,4
2015-10-27 14:00:00,137,46,13,2,198,heavy,4
2015-10-27 14:15:00,149,61,16,1,227,heavy,4
2015-10-27 14:30:00,158,46,20,1,225,heavy,4
2015-10-27 14:45:00,134,65,22,0,221,heavy,4
2015-10-27 15:00:00,134,65,10,2,211,heavy,4
2015-10-27 15:15:00,73,24,4,0,101,low,1
2015-10-27 15:30:00,64,23,21,1,109,normal,2
2015-10-27 15:45:00,51,27,25,2,105,normal,2
2015-10-27 16:00:00,80,22,17,0,119,normal,2
2015-10-27 16:15:00,61,26,8,0,95,low,1
2015-10-27 16:30:00,75,24,8,0,107,low,1
2015-10-27 16:45:00,82,20,15,2,119,normal,2
2015-10-27 17:00:00,53,28,21,1,103,normal,2
2015-10-27 17:15:00,68,29,14,0,111,low,1
2015-10-27 17:30:00,63,28,22,0,113,normal,2
2015-10-27 17:45:00,76,30,20,1,127,normal,2
2015-10-27 18:00:00,66,23,10,0,99,low,1
2015-10-27 18:15:00,50,23,1,0,74,low,1
2015-10-27 18:30:00,60,29,22,2,113,normal,2
2015-10-27 18:45:00,75,26,11,0,112,normal,2
2015-10-27 19:00:00,81,22,18,2,123,normal,2
2015-10-27 19:15:00,33,6,0,4,43,low,1
2015-10-27 19:30:00,21,5,6,15,47,normal,2
2015-10-27 19:45:00,22,7,1,2,32,low,1
2015-10-27 20:00:00,31,6,0,15,52,normal,2
2015-10-27 20:15:00,41,8,3,2,54,low,1
2015-10-27 20:30:00,24,6,5,11,46,low,1
2015-10-27 20:45:00,45,6,6,10,67,low,1
2015-10-27 21:00:00,24,11,6,2,43,low,1
2015-10-27 21:15:00,47,6,2,12,67,low,1
2015-10-27 21:30:00,46,1,1,4,52,low,1
2015-10-27 21:45:00,26,3,2,3,34,low,1
2015-10-27 22:00:00,20,4,0,39,63,normal,2
2015-10-27 22:15:00,20,1,1,27,49,normal,2
2015-10-27 22:30:00,19,0,1,17,37,normal,2
2015-10-27 22:45:00,11,3,1,19,34,normal,2
2015-10-27 23:00:00,17,5,1,31,54,normal,2
2015-10-27 23:15:00,19,4,0,12,35,low,1
2015-10-27 23:30:00,11,1,0,38,50,normal,2
2015-10-27 23:45:00,12,0,0,17,29,normal,2
2015-10-28 00:00:00,18,0,0,27,45,normal,2
2015-10-28 00:15:00,19,4,0,14,37,normal,2
2015-10-28 00:30:00,13,2,0,28,43,normal,2
2015-10-28 00:45:00,18,4,1,23,46,normal,2
2015-10-28 01:00:00,20,0,0,11,31,low,1
2015-10-28 01:15:00,11,4,1,22,38,normal,2
2015-10-28 01:30:00,15,2,0,18,35,normal,2
2015-10-28 01:45:00,16,3,0,34,53,normal,2
2015-10-28 02:00:00,11,2,0,18,31,normal,2
2015-10-28 02:15:00,17,4,1,38,60,normal,2
2015-10-28 02:30:00,20,4,1,28,53,normal,2
2015-10-28 02:45:00,19,0,1,37,57,normal,2
2015-10-28 03:00:00,10,2,1,34,47,normal,2
2015-10-28 03:15:00,19,0,0,17,36,normal,2
2015-10-28 03:30:00,15,0,0,30,45,normal,2
2015-10-28 03:45:00,10,2,0,31,43,normal,2
2015-10-28 04:00:00,18,3,0,17,38,normal,2
2015-10-28 04:15:00,97,22,4,18,141,normal,2
2015-10-28 04:30:00,111,12,9,17,149,normal,2
2015-10-28 04:45:00,108,10,5,17,140,normal,2
2015-10-28 05:00:00,74,24,10,20,128,normal,2
2015-10-28 05:15:00,114,4,8,20,146,normal,2
2015-10-28 05:30:00,91,16,5,11,123,normal,2
2015-10-28 05:45:00,66,3,9,19,97,normal,2
2015-10-28 06:00:00,104,32,23,5,164,normal,2
2015-10-28 06:15:00,128,18,31,3,180,heavy,4
2015-10-28 06:30:00,127,24,27,0,178,heavy,4
2015-10-28 06:45:00,130,31,22,0,183,heavy,4
2015-10-28 07:00:00,108,13,38,1,160,high,3
2015-10-28 07:15:00,116,22,37,2,177,heavy,4
2015-10-28 07:30:00,143,28,27,4,202,heavy,4
2015-10-28 07:45:00,118,32,21,5,176,heavy,4
2015-10-28 08:00:00,121,35,32,0,188,heavy,4
2015-10-28 08:15:00,109,28,39,2,178,heavy,4
2015-10-28 08:30:00,135,11,23,5,174,heavy,4
2015-10-28 08:45:00,100,30,29,2,161,high,3
2015-10-28 09:00:00,138,32,26,4,200,heavy,4
2015-10-28 09:15:00,29,9,21,23,82,normal,2
2015-10-28 09:30:00,36,17,7,30,90,normal,2
2015-10-28 09:45:00,42,9,37,28,116,high,3
2015-10-28 10:00:00,80,6,12,6,104,low,1
2015-10-28 10:15:00,37,21,28,6,92,normal,2
2015-10-28 10:30:00,44,17,27,30,118,high,3
2015-10-28 10:45:00,25,12,13,5,55,low,1
2015-10-28 11:00:00,36,9,9,30,84,normal,2
2015-10-28 11:15:00,63,7,10,29,109,normal,2
2015-10-28 11:30:00,20,5,13,22,60,normal,2
2015-10-28 11:45:00,53,8,6,23,90,normal,2
2015-10-28 12:00:00,41,7,5,26,79,normal,2
2015-10-28 12:15:00,36,9,13,29,87,normal,2
2015-10-28 12:30:00,65,10,8,22,105,normal,2
2015-10-28 12:45:00,55,6,5,27,93,normal,2
2015-10-28 13:00:00,63,8,15,30,116,high,3
2015-10-28 13:15:00,19,26,32,18,95,normal,2
2015-10-28 13:30:00,84,11,11,9,115,normal,2
2015-10-28 13:45:00,110,23,34,9,176,heavy,4
2015-10-28 14:00:00,46,20,18,5,89,normal,2
2015-10-28 14:15:00,67,12,10,20,109,normal,2
2015-10-28 14:30:00,42,25,20,19,106,normal,2
2015-10-28 14:45:00,87,17,18,6,128,normal,2
2015-10-28 15:00:00,45,24,31,11,111,normal,2
2015-10-28 15:15:00,80,26,35,6,147,high,3
2015-10-28 15:30:00,83,18,6,15,122,normal,2
2015-10-28 15:45:00,68,19,15,11,113,normal,2
2015-10-28 16:00:00,101,37,48,9,195,heavy,4
2015-10-28 16:15:00,149,32,29,10,220,heavy,4
2015-10-28 16:30:00,136,21,33,9,199,heavy,4
2015-10-28 16:45:00,105,20,23,7,155,normal,2
2015-10-28 17:00:00,125,12,20,8,165,normal,2
2015-10-28 17:15:00,125,14,26,5,170,heavy,4
2015-10-28 17:30:00,118,28,23,8,177,heavy,4
2015-10-28 17:45:00,114,32,45,6,197,heavy,4
2015-10-28 18:00:00,123,37,46,8,214,heavy,4
2015-10-28 18:15:00,115,23,22,7,167,normal,2
2015-10-28 18:30:00,111,25,35,10,181,heavy,4
2015-10-28 18:45:00,66,8,11,9,94,low,1
2015-10-28 19:00:00,103,12,17,23,155,high,3
2015-10-28 19:15:00,94,14,14,24,146,high,3
2015-10-28 19:30:00,105,23,15,18,161,normal,2
2015-10-28 19:45:00,53,22,14,35,124,high,3
2015-10-28 20:00:00,74,10,12,32,128,high,3
2015-10-28 20:15:00,71,24,15,26,136,high,3
2015-10-28 20:30:00,61,21,15,32,129,high,3
2015-10-28 20:45:00,101,25,18,8,152,normal,2
2015-10-28 21:00:00,104,22,10,14,150,normal,2
2015-10-28 21:15:00,79,20,15,18,132,normal,2
2015-10-28 21:30:00,70,20,11,14,115,normal,2
2015-10-28 21:45:00,74,16,14,34,138,high,3
2015-10-28 22:00:00,20,5,0,21,46,normal,2
2015-10-28 22:15:00,16,0,0,36,52,normal,2
2015-10-28 22:30:00,14,3,0,20,37,normal,2
2015-10-28 22:45:00,14,1,1,30,46,normal,2
2015-10-28 23:00:00,17,0,1,12,30,low,1
2015-10-28 23:15:00,14,0,0,14,28,normal,2
2015-10-28 23:30:00,18,5,0,40,63,normal,2
2015-10-28 23:45:00,17,2,0,18,37,normal,2
2015-10-29 00:00:00,14,1,1,35,51,normal,2
2015-10-29 00:15:00,14,2,1,26,43,normal,2
2015-10-29 00:30:00,16,0,1,37,54,normal,2
2015-10-29 00:45:00,14,4,1,32,51,normal,2
2015-10-29 01:00:00,19,5,0,12,36,low,1
2015-10-29 01:15:00,11,0,1,31,43,normal,2
2015-10-29 01:30:00,12,0,0,32,44,normal,2
2015-10-29 01:45:00,12,3,0,32,47,normal,2
2015-10-29 02:00:00,18,4,1,31,54,normal,2
2015-10-29 02:15:00,17,4,1,20,42,normal,2
2015-10-29 02:30:00,17,0,0,22,39,normal,2
2015-10-29 02:45:00,19,2,1,12,34,low,1
2015-10-29 03:00:00,18,2,1,19,40,normal,2
2015-10-29 03:15:00,19,5,0,26,50,normal,2
2015-10-29 03:30:00,19,5,1,35,60,normal,2
2015-10-29 03:45:00,18,0,0,20,38,normal,2
2015-10-29 04:00:00,16,0,0,30,46,normal,2
2015-10-29 04:15:00,114,30,9,7,160,normal,2
2015-10-29 04:30:00,102,17,2,14,135,normal,2
2015-10-29 04:45:00,55,4,7,13,79,normal,2
2015-10-29 05:00:00,82,2,4,14,102,normal,2
2015-10-29 05:15:00,66,16,9,19,110,normal,2
2015-10-29 05:30:00,86,5,1,13,105,normal,2
2015-10-29 05:45:00,108,24,2,19,153,normal,2
2015-10-29 06:00:00,112,30,26,0,168,heavy,4
2015-10-29 06:15:00,147,31,46,0,224,heavy,4
2015-10-29 06:30:00,116,20,40,2,178,heavy,4
2015-10-29 06:45:00,138,13,21,5,177,heavy,4
2015-10-29 07:00:00,132,25,40,2,199,heavy,4
2015-10-29 07:15:00,124,14,31,4,173,heavy,4
2015-10-29 07:30:00,106,27,25,1,159,normal,2
2015-10-29 07:45:00,104,24,29,5,162,high,3
2015-10-29 08:00:00,140,31,21,4,196,heavy,4
2015-10-29 08:15:00,121,35,37,3,196,heavy,4
2015-10-29 08:30:00,135,23,37,5,200,heavy,4
2015-10-29 08:45:00,149,20,30,5,204,heavy,4
2015-10-29 09:00:00,117,14,39,0,170,heavy,4
2015-10-29 09:15:00,39,8,23,13,83,normal,2
2015-10-29 09:30:00,40,14,18,21,93,normal,2
2015-10-29 09:45:00,49,1,35,18,103,normal,2
2015-10-29 10:00:00,38,12,35,25,110,normal,2
2015-10-29 10:15:00,26,15,25,6,72,normal,2
2015-10-29 10:30:00,93,14,10,25,142,high,3
2015-10-29 10:45:00,54,24,37,20,135,high,3
2015-10-29 11:00:00,32,6,10,23,71,normal,2
2015-10-29 11:15:00,43,7,12,23,85,normal,2
2015-10-29 11:30:00,23,6,15,20,64,normal,2
2015-10-29 11:45:00,26,5,8,25,64,normal,2
2015-10-29 12:00:00,55,7,8,27,97,normal,2
2015-10-29 12:15:00,70,10,8,25,113,high,3
2015-10-29 12:30:00,66,10,3,29,108,normal,2
2015-10-29 12:45:00,66,7,15,26,114,high,3
2015-10-29 13:00:00,46,6,7,21,80,normal,2
2015-10-29 13:15:00,47,26,6,20,99,normal,2
2015-10-29 13:30:00,75,20,7,11,113,normal,2
2015-10-29 13:45:00,76,29,15,19,139,normal,2
2015-10-29 14:00:00,56,14,38,12,120,high,3
2015-10-29 14:15:00,19,26,36,17,98,normal,2
2015-10-29 14:30:00,29,18,10,9,66,low,1
2015-10-29 14:45:00,15,12,18,15,60,normal,2
2015-10-29 15:00:00,53,27,27,17,124,high,3
2015-10-29 15:15:00,95,22,28,9,154,high,3
2015-10-29 15:30:00,27,27,32,10,96,normal,2
2015-10-29 15:45:00,68,28,31,15,142,high,3
2015-10-29 16:00:00,120,14,25,8,167,normal,2
2015-10-29 16:15:00,144,28,24,8,204,heavy,4
2015-10-29 16:30:00,112,31,43,8,194,heavy,4
2015-10-29 16:45:00,149,28,20,10,207,heavy,4
2015-10-29 17:00:00,131,29,34,8,202,heavy,4
2015-10-29 17:15:00,104,31,41,9,185,heavy,4
2015-10-29 17:30:00,141,30,27,7,205,heavy,4
2015-10-29 17:45:00,117,10,47,9,183,heavy,4
2015-10-29 18:00:00,112,13,37,6,168,heavy,4
2015-10-29 18:15:00,127,40,39,8,214,heavy,4
2015-10-29 18:30:00,131,15,31,6,183,heavy,4
2015-10-29 18:45:00,66,8,10,11,95,low,1
2015-10-29 19:00:00,61,23,18,34,136,high,3
2015-10-29 19:15:00,55,25,13,26,119,high,3
2015-10-29 19:30:00,85,23,20,6,134,normal,2
2015-10-29 19:45:00,75,20,19,19,133,normal,2
2015-10-29 20:00:00,58,17,20,22,117,high,3
2015-10-29 20:15:00,60,23,11,26,120,high,3
2015-10-29 20:30:00,80,21,11,7,119,normal,2
2015-10-29 20:45:00,74,9,14,35,132,high,3
2015-10-29 21:00:00,57,14,11,16,98,normal,2
2015-10-29 21:15:00,73,9,13,5,100,low,1
2015-10-29 21:30:00,80,25,19,26,150,high,3
2015-10-29 21:45:00,82,13,12,21,128,high,3
2015-10-29 22:00:00,15,4,0,27,46,normal,2
2015-10-29 22:15:00,20,2,0,29,51,normal,2
2015-10-29 22:30:00,12,2,0,39,53,normal,2
2015-10-29 22:45:00,10,4,1,13,28,normal,2
2015-10-29 23:00:00,16,0,1,29,46,normal,2
2015-10-29 23:15:00,18,0,0,34,52,normal,2
2015-10-29 23:30:00,11,5,1,19,36,normal,2
2015-10-29 23:45:00,16,1,0,12,29,low,1
2015-10-30 00:00:00,13,3,1,12,29,low,1
2015-10-30 00:15:00,19,2,0,22,43,normal,2
2015-10-30 00:30:00,13,3,0,39,55,normal,2
2015-10-30 00:45:00,12,0,0,24,36,normal,2
2015-10-30 01:00:00,10,3,1,12,26,low,1
2015-10-30 01:15:00,11,4,0,38,53,normal,2
2015-10-30 01:30:00,18,4,0,31,53,normal,2
2015-10-30 01:45:00,19,1,0,34,54,normal,2
2015-10-30 02:00:00,18,1,0,27,46,normal,2
2015-10-30 02:15:00,13,0,0,26,39,normal,2
2015-10-30 02:30:00,12,2,0,35,49,normal,2
2015-10-30 02:45:00,15,4,0,12,31,low,1
2015-10-30 03:00:00,10,5,0,33,48,normal,2
2015-10-30 03:15:00,14,0,0,15,29,normal,2
2015-10-30 03:30:00,16,0,0,16,32,normal,2
2015-10-30 03:45:00,15,3,1,26,45,normal,2
2015-10-30 04:00:00,20,4,0,34,58,normal,2
2015-10-30 04:15:00,82,20,10,11,123,normal,2
2015-10-30 04:30:00,99,7,3,6,115,normal,2
2015-10-30 04:45:00,74,29,9,4,116,normal,2
2015-10-30 05:00:00,94,1,1,14,110,normal,2
2015-10-30 05:15:00,63,12,10,17,102,normal,2
2015-10-30 05:30:00,101,4,3,12,120,normal,2
2015-10-30 05:45:00,106,9,3,10,128,normal,2
2015-10-30 06:00:00,112,15,24,1,152,normal,2
2015-10-30 06:15:00,148,26,25,0,199,heavy,4
2015-10-30 06:30:00,115,20,31,3,169,heavy,4
2015-10-30 06:45:00,125,11,24,0,160,normal,2
2015-10-30 07:00:00,140,38,38,0,216,heavy,4
2015-10-30 07:15:00,150,17,35,5,207,heavy,4
2015-10-30 07:30:00,149,11,42,2,204,heavy,4
2015-10-30 07:45:00,150,22,38,3,213,heavy,4
2015-10-30 08:00:00,147,32,25,4,208,heavy,4
2015-10-30 08:15:00,138,39,45,4,226,heavy,4
2015-10-30 08:30:00,149,16,49,1,215,heavy,4
2015-10-30 08:45:00,139,10,50,2,201,heavy,4
2015-10-30 09:00:00,109,25,49,2,185,heavy,4
2015-10-30 09:15:00,84,24,12,28,148,high,3
2015-10-30 09:30:00,38,8,6,5,57,low,1
2015-10-30 09:45:00,45,16,6,21,88,normal,2
2015-10-30 10:00:00,57,4,36,14,111,normal,2
2015-10-30 10:15:00,84,12,6,28,130,high,3
2015-10-30 10:30:00,55,25,33,21,134,high,3
2015-10-30 10:45:00,14,15,5,21,55,normal,2
2015-10-30 11:00:00,26,8,11,20,65,normal,2
2015-10-30 11:15:00,60,10,9,27,106,normal,2
2015-10-30 11:30:00,34,6,7,25,72,normal,2
2015-10-30 11:45:00,22,9,8,26,65,normal,2
2015-10-30 12:00:00,59,10,11,30,110,normal,2
2015-10-30 12:15:00,48,6,14,28,96,normal,2
2015-10-30 12:30:00,46,9,11,23,89,normal,2
2015-10-30 12:45:00,37,9,8,20,74,normal,2
2015-10-30 13:00:00,67,9,11,21,108,normal,2
2015-10-30 13:15:00,32,19,39,9,99,normal,2
2015-10-30 13:30:00,63,12,22,5,102,normal,2
2015-10-30 13:45:00,32,29,25,11,97,normal,2
2015-10-30 14:00:00,83,22,40,20,165,high,3
2015-10-30 14:15:00,40,14,31,19,104,normal,2
2015-10-30 14:30:00,101,22,39,19,181,heavy,4
2015-10-30 14:45:00,62,29,31,11,133,high,3
2015-10-30 15:00:00,20,19,25,8,72,normal,2
2015-10-30 15:15:00,42,22,5,9,78,low,1
2015-10-30 15:30:00,37,17,12,16,82,normal,2
2015-10-30 15:45:00,95,12,20,15,142,normal,2
2015-10-30 16:00:00,137,14,41,10,202,heavy,4
2015-10-30 16:15:00,122,21,20,10,173,heavy,4
2015-10-30 16:30:00,104,19,39,9,171,heavy,4
2015-10-30 16:45:00,147,21,40,9,217,heavy,4
2015-10-30 17:00:00,105,38,34,7,184,heavy,4
2015-10-30 17:15:00,124,23,46,5,198,heavy,4
